meanX,meanY,meanZ,maxX,maxY,maxZ,minX,minY,minZ,stdX,stdY,stdZ,varX,varY,varZ,medianX,medianY,medianZ,rmsX,rmsY,rmsZ,corX,corY,corZ,energyX,energyY,energyZ,iqrX,iqrY,iqrZ,madX,madY,madZ,sma,Class
-9.0420e-02,-5.0737e-01,1.6097e-01,-1.1207e-01,-6.8580e-01,-4.0381e-01,2.0101e-01,1.6183e-01,5.3506e-01,2.5982e-01,-8.5950e-01,-7.3163e-01,-2.0074e-01,-9.8849e-01,-9.6333e-01,1.0015e-01,-5.5402e-01,1.0582e-01,-2.9072e-01,-6.3686e-01,-5.5465e-01,-3.7126e-01,-2.4454e-01,-7.2742e-02,-7.1116e-01,-9.1643e-01,-8.8976e-01,8.9584e-01,-9.2533e-01,-7.5140e-01,3.2404e-01,-9.2725e-01,-7.8005e-01,-7.0691e-01,0
-2.6677e-01,-7.6605e-01,4.4897e-01,-3.3959e-01,-6.3754e-01,-2.1049e-01,3.8998e-01,5.2380e-02,1.8336e-01,-6.7457e-01,-8.2505e-01,-5.4432e-01,-9.4373e-01,-9.8270e-01,-8.9518e-01,-3.1010e-01,-7.8375e-01,5.0935e-01,-8.0144e-01,-4.5313e-01,-2.2149e-01,-1.4920e-01,-8.3578e-01,-2.3175e-01,-9.6571e-01,-8.2689e-01,-6.8175e-01,-9.5197e-01,-9.8002e-01,-9.6506e-01,-9.5687e-01,-9.8024e-01,-9.6519e-01,-6.6722e-01,0
1.2841e-02,-5.8902e-01,6.3994e-01,-3.4982e-01,-6.4704e-01,-3.3066e-01,6.4832e-01,3.0029e-01,6.8844e-01,-6.1881e-01,-8.6880e-01,-7.3245e-01,-9.2359e-01,-9.8986e-01,-9.6355e-01,-8.7138e-02,-6.5428e-01,7.6044e-01,-7.2583e-01,-5.8565e-01,-1.3204e-01,-5.2203e-01,-8.4041e-01,1.6155e-01,-9.4314e-01,-8.9467e-01,-6.0761e-01,-8.5774e-01,-9.9575e-01,-9.8248e-01,-9.7452e-01,-9.9572e-01,-9.8251e-01,-7.1800e-01,0
-2.7161e-01,-9.4699e-01,-1.2689e-01,-5.8589e-01,-8.3856e-01,-5.2035e-01,3.9719e-01,1.8337e-01,4.4379e-01,-6.4655e-01,-8.8602e-01,-7.3710e-01,-9.3399e-01,-9.9216e-01,-9.6479e-01,-3.3093e-01,-1.0000e+00,-3.0233e-02,-7.8315e-01,-3.4413e-01,-7.4707e-01,-1.1610e-01,-5.8908e-02,-9.2636e-02,-9.6073e-01,-7.5876e-01,-9.6094e-01,-8.7083e-01,-8.7763e-01,-8.0872e-01,-8.3227e-01,-9.3927e-01,-7.1900e-01,-7.9473e-01,0
-5.9492e-02,-8.5406e-01,-6.4183e-01,-2.0412e-01,-4.1911e-01,-5.3120e-01,2.2332e-01,-1.0386e-01,2.3606e-01,-6.4058e-01,-8.0123e-01,-6.4485e-01,-9.3181e-01,-9.7800e-01,-9.3610e-01,-7.0496e-02,-8.3427e-01,-5.6271e-01,-8.1407e-01,-3.8658e-01,-5.1827e-01,-4.7456e-01,7.4088e-01,-1.3050e-01,-9.6897e-01,-7.8663e-01,-8.7227e-01,-7.3517e-01,-8.8700e-01,-5.8058e-01,-7.0515e-01,-8.8843e-01,-5.7595e-01,-8.0490e-01,0
-7.0452e-02,-5.3414e-01,7.5868e-01,-3.6517e-01,-6.5890e-01,-2.5657e-01,6.2126e-01,3.0590e-01,6.3491e-01,-7.1903e-01,-9.1227e-01,-7.2719e-01,-9.5759e-01,-9.9510e-01,-9.6212e-01,-1.3713e-01,-6.2667e-01,7.9656e-01,-8.6475e-01,-6.3488e-01,-2.0378e-02,-4.1802e-01,-8.7483e-01,4.8031e-02,-9.8058e-01,-9.1564e-01,-5.0418e-01,-9.5695e-01,-9.7522e-01,-9.5543e-01,-9.6948e-01,-9.7810e-01,-9.5982e-01,-7.6967e-01,0
-4.0055e-01,-6.6604e-01,-6.8487e-01,-5.4754e-01,-5.7898e-01,-4.6074e-01,1.8186e-01,-2.1514e-02,-9.5954e-02,-3.2846e-01,-7.6380e-01,-5.3372e-01,-7.6908e-01,-9.6950e-01,-8.9027e-01,-4.0765e-01,-7.0875e-01,-5.8596e-01,-4.9245e-01,-4.9520e-01,-4.1188e-01,-4.2214e-02,7.0302e-01,1.0379e-01,-8.4033e-01,-8.5020e-01,-8.1377e-01,-1.4930e-01,-8.5569e-01,-7.6978e-01,4.9761e-02,-8.5735e-01,-7.6793e-01,-7.1396e-01,0
6.3142e-02,-8.7236e-01,1.2357e-01,-4.2906e-01,-7.8315e-01,-5.1945e-01,6.3558e-01,2.4419e-05,4.8860e-01,-7.0455e-01,-8.4541e-01,-8.1500e-01,-9.5329e-01,-9.8627e-01,-9.8241e-01,5.6152e-02,-8.9740e-01,1.5930e-01,-6.8879e-01,-3.8683e-01,-6.2702e-01,-7.0713e-01,-4.5585e-01,6.1665e-02,-9.3016e-01,-7.8678e-01,-9.2074e-01,-5.7166e-01,-9.5134e-01,-8.6152e-01,-5.1699e-01,-9.4912e-01,-8.6560e-01,-7.4019e-01,0
1.5971e-01,-8.9835e-01,2.7092e-01,-4.3929e-01,-8.6232e-01,-5.5289e-01,7.6877e-01,3.0312e-01,7.0889e-01,-8.8048e-01,-8.8719e-01,-9.2778e-01,-9.9149e-01,-9.9230e-01,-9.9719e-01,1.7094e-01,-9.9843e-01,3.3487e-01,-5.7112e-01,-3.7811e-01,-5.2309e-01,-8.6835e-01,-7.0105e-01,2.0017e-01,-8.8058e-01,-7.8120e-01,-8.7466e-01,-8.2121e-01,-9.0113e-01,-9.6506e-01,-1.0000e+00,-1.0000e+00,-1.0000e+00,-5.8204e-01,0
1.7502e-01,-5.4931e-01,2.5585e-01,-3.5579e-01,-6.5890e-01,-2.5657e-01,6.2126e-01,3.0590e-01,5.8932e-01,-4.3071e-01,-9.0214e-01,-4.6315e-01,-8.3299e-01,-9.9405e-01,-8.5478e-01,3.3388e-01,-6.5428e-01,-2.3312e-02,-4.4148e-01,-6.2199e-01,-3.1328e-01,-6.9017e-01,-3.9042e-01,5.3449e-02,-8.1123e-01,-9.1037e-01,-7.4978e-01,-1.6401e-01,-9.5756e-01,-2.3937e-01,-9.1852e-01,-9.5974e-01,-6.8774e-01,-7.5579e-01,0
1.2223e-02,-3.6023e-01,6.5058e-01,-4.3164e-01,-5.8374e-01,-3.0897e-01,6.5073e-01,1.0850e-01,3.5880e-01,-7.8915e-01,-7.3848e-01,-4.4837e-01,-9.7547e-01,-9.6296e-01,-8.4671e-01,-5.3854e-02,-3.2281e-01,9.4536e-01,-7.8803e-01,-6.5961e-01,-6.8000e-03,-4.4425e-01,-4.5981e-01,1.7938e-01,-9.6209e-01,-9.2531e-01,-4.9078e-01,-7.9893e-01,-8.1094e-01,-4.4028e-01,-9.1852e-01,-9.1029e-01,-8.9011e-01,-8.0297e-01,0
1.2468e-01,-7.7705e-01,2.3896e-01,-4.0521e-01,-8.2430e-01,-5.3662e-01,7.3046e-01,2.6942e-01,7.1045e-01,-8.4995e-01,-8.6022e-01,-8.9990e-01,-9.8705e-01,-9.8860e-01,-9.9472e-01,7.3384e-02,-7.7979e-01,2.6390e-01,-6.2457e-01,-4.5572e-01,-5.4873e-01,-7.5059e-01,-5.4758e-01,1.5488e-01,-9.0467e-01,-8.2838e-01,-8.8700e-01,-8.6813e-01,-8.6770e-01,-9.2092e-01,-9.1375e-01,-8.8135e-01,-9.0925e-01,-6.9171e-01,0
2.1896e-01,-7.2704e-01,-3.7212e-02,-2.9190e-01,-6.6997e-01,-4.0565e-01,7.4483e-01,1.8429e-01,3.3756e-01,-7.5397e-01,-8.2606e-01,-5.0361e-01,-9.6711e-01,-9.8288e-01,-8.7573e-01,1.9950e-01,-7.6636e-01,2.2037e-02,-4.5861e-01,-4.7957e-01,-5.0341e-01,-8.6992e-01,-7.9388e-02,5.3053e-02,-8.2127e-01,-8.4173e-01,-8.6476e-01,-7.9296e-01,-8.9209e-01,-3.4786e-01,-7.5863e-01,-8.9123e-01,-3.7166e-01,-6.4437e-01,0
3.3165e-01,-4.2523e-01,3.9229e-01,-3.3790e-01,-5.8138e-01,-4.3546e-01,8.9633e-01,4.8832e-01,7.1280e-01,-9.1321e-01,-8.7047e-01,-8.3335e-01,-9.9522e-01,-9.9009e-01,-9.8568e-01,3.0296e-01,-5.3428e-01,3.9649e-01,-2.9036e-01,-6.9477e-01,-3.8940e-01,-7.5412e-01,-3.8951e-01,4.6503e-01,-7.1090e-01,-9.3807e-01,-8.0001e-01,-8.7743e-01,-9.1157e-01,-8.2259e-01,-8.6783e-01,-9.0963e-01,-8.2542e-01,-6.2813e-01,0
-5.3583e-01,-6.7671e-01,-1.3405e-01,-6.0035e-01,-7.3567e-01,-5.8270e-01,1.9193e-02,4.8668e-02,4.2095e-01,-4.8460e-01,-8.6754e-01,-7.8466e-01,-8.6252e-01,-9.8968e-01,-9.7627e-01,-5.6765e-01,-7.1427e-01,-7.4429e-02,-3.6790e-01,-5.2601e-01,-7.9176e-01,1.9488e-01,-5.7910e-04,-1.5742e-01,-7.6500e-01,-8.6621e-01,-9.7235e-01,-4.6045e-01,-9.3597e-01,-8.1565e-01,-3.8230e-01,-9.3713e-01,-8.1330e-01,-7.6119e-01,0
2.3840e-01,-1.7555e-01,5.5577e-01,-3.2002e-01,-4.7610e-01,-2.4482e-01,5.8058e-01,1.1133e-01,6.8527e-01,-5.0522e-01,-7.0834e-01,-7.0679e-01,-8.7306e-01,-9.5435e-01,-9.5630e-01,3.4462e-01,-1.9812e-01,5.1512e-01,-3.7376e-01,-7.1502e-01,-2.0113e-01,-5.3836e-01,-1.5705e-01,4.9436e-01,-7.6886e-01,-9.4489e-01,-6.6555e-01,-3.8311e-01,-8.6597e-01,-7.9857e-01,-8.8071e-01,-9.1885e-01,-8.1330e-01,-7.3331e-01,0
2.9675e-01,-4.0793e-01,1.6440e-01,-2.4759e-01,-6.2171e-01,-3.3608e-01,6.0773e-01,2.9374e-01,5.5157e-01,-4.5274e-01,-8.6590e-01,-5.4484e-01,-8.4541e-01,-9.8944e-01,-8.9541e-01,4.2194e-01,-4.7437e-01,-5.8888e-03,-2.7246e-01,-7.0410e-01,-4.3183e-01,-7.5338e-01,-2.0828e-01,1.2187e-01,-6.9763e-01,-9.4126e-01,-8.2558e-01,-4.5885e-01,-9.5595e-01,-3.5949e-01,-9.1123e-01,-9.6888e-01,-6.5276e-01,-7.5558e-01,0
-4.5660e-01,-7.8769e-01,-4.0624e-01,-6.2677e-01,-8.0530e-01,-6.8929e-01,3.4614e-01,2.4231e-01,4.6815e-01,-6.5173e-01,-9.0870e-01,-9.1007e-01,-9.3585e-01,-9.9474e-01,-9.9571e-01,-5.4858e-01,-7.7897e-01,-3.6268e-01,-5.3124e-01,-4.5887e-01,-8.5778e-01,1.5435e-01,3.6391e-01,-1.1364e-03,-8.6088e-01,-8.3017e-01,-9.8566e-01,-9.4392e-01,-1.0000e+00,-1.0000e+00,-1.0000e+00,-1.0000e+00,-1.0000e+00,-7.8434e-01,0
-3.8085e-01,-6.7865e-01,-6.4285e-01,-7.0606e-01,-8.4728e-01,-8.5276e-01,3.6051e-01,1.9460e-01,3.8398e-01,-6.8675e-01,-9.2198e-01,-9.1454e-01,-9.4772e-01,-9.9602e-01,-9.9611e-01,-4.4631e-01,-6.7636e-01,-5.7661e-01,-6.5384e-01,-5.3701e-01,-6.4457e-01,-1.2321e-02,6.2895e-01,7.7356e-02,-9.1676e-01,-8.7171e-01,-9.2748e-01,-1.0000e+00,-9.6037e-01,-1.0000e+00,-1.0000e+00,-1.0000e+00,-1.0000e+00,-8.0908e-01,0
3.2707e-01,3.1120e-01,2.6862e-01,-1.6577e-01,-4.3655e-01,-3.8848e-01,8.0303e-01,7.1659e-01,7.0179e-01,-7.9269e-01,-9.2896e-01,-8.4055e-01,-9.7625e-01,-9.9662e-01,-9.8687e-01,2.9110e-01,9.2303e-02,2.4417e-01,-2.8856e-01,-8.6344e-01,-5.0620e-01,-1.0590e-01,3.6996e-01,3.5434e-01,-7.0958e-01,-9.8313e-01,-8.6618e-01,-1.0000e+00,-9.9680e-01,-1.0000e+00,-1.0000e+00,-1.0000e+00,-1.0000e+00,-7.9643e-01,0
-3.7801e-02,-4.2894e-01,5.0482e-01,-3.8817e-01,-6.7154e-01,-2.5388e-01,1.1487e-01,2.9467e-01,3.7926e-01,-3.7008e-01,-8.4039e-01,-5.3608e-01,-7.9634e-01,-9.8542e-01,-8.9137e-01,5.0144e-03,-4.3172e-01,5.9762e-01,-6.4861e-01,-6.7954e-01,-1.7171e-01,-4.3234e-01,-5.2547e-01,7.5702e-02,-9.1466e-01,-9.3269e-01,-6.4144e-01,-7.0786e-01,-8.8802e-01,-3.9578e-01,-6.5685e-01,-9.2371e-01,-3.4205e-01,-8.0010e-01,0
2.5054e-01,-1.4110e-01,6.5055e-01,-4.5722e-01,-6.9766e-01,-5.0950e-01,8.7643e-01,7.2220e-01,8.9534e-01,-1.0000e+00,-9.9299e-01,-1.0000e+00,-1.0000e+00,-9.9989e-01,-1.0000e+00,2.2801e-01,-2.9908e-01,6.6051e-01,-4.2711e-01,-9.2315e-01,-1.6136e-01,-4.7601e-01,-1.6210e-01,5.5654e-01,-8.0258e-01,-9.9266e-01,-6.3276e-01,-1.0000e+00,-1.0000e+00,-1.0000e+00,-1.0000e+00,-1.0000e+00,-1.0000e+00,-7.4150e-01,0
-6.5106e-01,-3.3815e-01,1.5324e-02,-2.6289e-01,-5.6477e-01,-4.6795e-01,-1.8256e-01,5.5850e-01,3.5724e-01,-1.8930e-01,-9.0037e-01,-6.4129e-01,-6.6551e-01,-9.9385e-01,-9.3482e-01,-8.5665e-01,-4.6333e-01,-1.3605e-01,-1.1111e-01,-7.6314e-01,-5.9597e-01,1.0576e-02,-4.3546e-02,-3.5015e-01,-5.6470e-01,-9.5956e-01,-9.0806e-01,-2.6817e-01,-9.3367e-01,-6.2433e-01,-5.8055e-01,-9.3570e-01,-8.6925e-01,-7.6533e-01,0
3.1048e-01,-4.7467e-01,3.5448e-01,-3.5240e-01,-6.7551e-01,-4.4899e-01,8.2376e-01,1.6935e-01,5.5391e-01,-9.0238e-01,-8.7324e-01,-7.0260e-01,-9.9410e-01,-9.9048e-01,-9.5506e-01,2.9110e-01,-5.5724e-01,4.2672e-01,-3.2475e-01,-6.6339e-01,-3.7826e-01,-7.7869e-01,-4.0927e-01,4.0146e-01,-7.3557e-01,-9.2674e-01,-7.9302e-01,-9.1715e-01,-9.3403e-01,-7.0815e-01,-9.0340e-01,-9.3433e-01,-6.8929e-01,-6.3465e-01,0
1.2355e-01,-7.6146e-01,2.4329e-01,-4.0521e-01,-8.2430e-01,-5.3662e-01,7.3046e-01,2.7128e-01,7.1045e-01,-8.5123e-01,-8.3949e-01,-9.1149e-01,-9.8726e-01,-9.8527e-01,-9.9584e-01,9.8409e-02,-7.5927e-01,2.5814e-01,-6.2658e-01,-4.6061e-01,-5.4684e-01,-7.4251e-01,-5.4494e-01,1.5543e-01,-9.0553e-01,-8.3116e-01,-8.8611e-01,-8.6164e-01,-8.4133e-01,-9.3625e-01,-8.3731e-01,-8.3614e-01,-9.3367e-01,-6.9917e-01,0
-1.2917e-02,-1.1884e-01,8.5434e-01,-1.8619e-01,-3.4313e-01,2.6883e-03,4.8728e-01,2.0114e-01,6.3019e-01,-4.8092e-01,-7.9343e-01,-6.8188e-01,-8.6059e-01,-9.7635e-01,-9.4864e-01,-1.3654e-01,-3.3542e-01,9.7207e-01,-6.8858e-01,-8.0972e-01,8.0697e-02,-3.4893e-01,-1.7168e-01,1.4290e-01,-9.3008e-01,-9.7168e-01,-4.0016e-01,-8.1797e-01,-9.4730e-01,-9.1611e-01,-8.4262e-01,-9.7246e-01,-9.7021e-01,-8.3473e-01,0
9.9794e-02,-9.0252e-01,-1.0117e-01,-4.8619e-01,-9.0740e-01,-6.3599e-01,6.8979e-01,2.8534e-01,4.7447e-01,-8.6175e-01,-9.4999e-01,-7.9812e-01,-9.8888e-01,-9.9814e-01,-9.7911e-01,9.5987e-02,-9.0531e-01,-8.3779e-02,-6.6642e-01,-3.8405e-01,-7.8609e-01,-7.6803e-01,-1.0667e-01,-1.4243e-02,-9.2171e-01,-7.8501e-01,-9.7101e-01,-8.9160e-01,-9.7206e-01,-7.9034e-01,-9.0340e-01,-9.7176e-01,-7.6784e-01,-7.7133e-01,0
2.9993e-01,-5.7086e-01,2.6364e-01,-3.5151e-01,-6.3989e-01,-4.2551e-01,8.2376e-01,1.6935e-01,5.5391e-01,-8.8468e-01,-8.5150e-01,-6.9618e-01,-9.9203e-01,-9.8725e-01,-9.5311e-01,2.7917e-01,-6.2984e-01,2.6748e-01,-3.4107e-01,-5.9209e-01,-4.5224e-01,-8.5019e-01,-3.9936e-01,3.2310e-01,-7.4690e-01,-8.9754e-01,-8.3726e-01,-8.8773e-01,-9.2217e-01,-6.9857e-01,-8.6783e-01,-9.2158e-01,-6.7362e-01,-6.3153e-01,0
-1.5003e-01,-3.6715e-01,5.1175e-01,-1.8281e-01,-4.0407e-01,-2.9269e-01,1.2045e-01,3.4615e-01,5.9010e-01,1.3195e-01,-7.4205e-01,-5.7503e-01,-3.5335e-01,-9.6392e-01,-9.0875e-01,-1.0797e-01,-5.5324e-01,5.5233e-01,-3.7620e-01,-6.5849e-01,-1.8540e-01,-3.2067e-01,-4.0427e-01,-8.4500e-02,-7.7046e-01,-9.2488e-01,-6.5277e-01,3.2206e-01,-8.0794e-01,-4.8184e-01,4.4599e-01,-8.1708e-01,-4.8519e-01,-6.7210e-01,0
-2.8164e-01,-8.5180e-01,-6.5919e-01,-6.4043e-01,-8.1798e-01,-4.9686e-01,2.4964e-01,7.1085e-02,2.5180e-01,-7.9313e-01,-8.9730e-01,-7.3456e-01,-9.7634e-01,-9.9351e-01,-9.6411e-01,-3.2556e-01,-8.7292e-01,-5.5112e-01,-8.2954e-01,-4.1229e-01,-5.5938e-01,-1.0743e-01,7.6782e-01,2.0430e-02,-9.7276e-01,-8.0267e-01,-8.9194e-01,-8.3105e-01,-9.5703e-01,-7.9907e-01,-8.5496e-01,-9.5410e-01,-8.2023e-01,-7.9522e-01,0
3.4406e-01,-1.6935e-01,5.0080e-01,-2.0327e-01,-4.6106e-01,-1.1838e-01,7.0657e-01,3.6763e-01,6.1212e-01,-7.8450e-01,-8.1291e-01,-6.8390e-01,-9.7444e-01,-9.8038e-01,-9.4928e-01,3.1842e-01,-3.0386e-01,5.5931e-01,-2.5996e-01,-8.0641e-01,-2.4220e-01,-5.3194e-01,-1.4207e-01,5.7815e-01,-6.8818e-01,-9.7089e-01,-6.9781e-01,-8.4901e-01,-9.1227e-01,-8.2345e-01,-8.2458e-01,-9.0959e-01,-8.2196e-01,-6.7866e-01,0
1.0024e-01,-5.8800e-01,1.5673e-01,-1.2061e-01,-4.2783e-01,-3.1439e-01,-1.6345e-01,-4.2937e-01,4.4140e-01,4.9174e-02,-6.1672e-01,-6.1429e-01,-4.4354e-01,-9.2267e-01,-9.2473e-01,1.5548e-01,-5.5324e-01,2.0344e-01,-3.0959e-01,-4.5784e-01,-4.8581e-01,-6.4348e-01,-3.7606e-01,-2.3903e-02,-7.2483e-01,-8.2959e-01,-8.5558e-01,-1.3459e-01,-7.8494e-01,-5.7882e-01,6.6348e-03,-7.9514e-01,-5.7412e-01,-6.6539e-01,0
-2.1211e-01,-7.2835e-01,-2.1236e-01,-3.5837e-01,-5.0539e-01,-4.3183e-01,3.8440e-01,1.3287e-01,3.8476e-01,-1.9750e-01,-7.8017e-01,-5.6143e-01,-6.7214e-01,-9.7339e-01,-9.0285e-01,-4.1185e-01,-7.9479e-01,-1.3605e-01,-5.7057e-01,-4.6212e-01,-6.0029e-01,-2.5190e-01,1.3682e-01,-1.4435e-01,-8.8031e-01,-8.3201e-01,-9.0988e-01,-8.3221e-03,-9.0342e-01,-5.7631e-01,-7.8662e-01,-9.0325e-01,-5.4287e-01,-7.4040e-01,0
-3.0962e-01,-6.7966e-01,5.3968e-01,-5.2623e-01,-6.9766e-01,-2.7463e-01,3.9319e-01,-1.6559e-01,6.5065e-01,-7.6711e-01,-8.6738e-01,-7.9981e-01,-9.7037e-01,-9.8965e-01,-9.7945e-01,-3.6186e-01,-7.0166e-01,5.8609e-01,-7.8141e-01,-5.2396e-01,-2.4325e-01,-1.1068e-01,-8.5127e-01,-3.0539e-01,-9.6024e-01,-8.6517e-01,-6.9861e-01,-9.1228e-01,-9.7718e-01,-9.3226e-01,-9.4652e-01,-9.8094e-01,-9.3713e-01,-6.9966e-01,0
1.6853e-01,-8.6998e-01,-1.0004e-01,-3.5837e-01,-8.6546e-01,-7.2815e-01,6.7784e-01,-6.4541e-02,4.9098e-01,-8.6243e-01,-9.0130e-01,-9.0757e-01,-9.8898e-01,-9.9395e-01,-9.9548e-01,1.6144e-01,-8.6740e-01,-3.4908e-02,-5.5484e-01,-4.0035e-01,-8.5989e-01,-8.7521e-01,-1.0039e-01,-5.0241e-04,-8.7271e-01,-7.9530e-01,-9.8602e-01,-9.3402e-01,-9.8389e-01,-9.1433e-01,-9.6948e-01,-9.8374e-01,-9.3011e-01,-7.4434e-01,0
5.7397e-03,-8.8958e-01,1.5909e-01,-5.3561e-01,-8.7339e-01,-5.6827e-01,6.8821e-01,3.3115e-01,6.2157e-01,-8.9824e-01,-9.4812e-01,-8.0969e-01,-9.9365e-01,-9.9802e-01,-9.8140e-01,-3.0071e-02,-9.0131e-01,1.5001e-01,-8.2314e-01,-3.9297e-01,-5.9392e-01,-5.9910e-01,-5.2689e-01,3.6082e-02,-9.7122e-01,-7.9067e-01,-9.0720e-01,-9.1661e-01,-9.6041e-01,-7.5183e-01,-9.0592e-01,-9.5977e-01,-7.5216e-01,-7.7177e-01,0
-5.3730e-01,-8.4452e-01,-5.1175e-01,-4.6229e-01,-8.0926e-01,-6.1614e-01,2.7437e-01,2.9374e-01,4.5952e-01,-1.5900e-01,-9.3723e-01,-6.5407e-01,-6.4042e-01,-9.9727e-01,-9.3935e-01,-7.0799e-01,-8.8157e-01,-5.9993e-01,-2.5383e-01,-4.2340e-01,-6.0929e-01,3.0670e-01,5.3473e-01,5.6484e-02,-6.8349e-01,-8.0942e-01,-9.1361e-01,-1.0000e+00,-1.0000e+00,-1.0000e+00,-1.0000e+00,-1.0000e+00,-1.0000e+00,-4.8041e-01,0
-3.9194e-02,-9.3779e-01,7.8516e-04,-6.0635e-01,-9.2719e-01,-6.7755e-01,6.5869e-01,3.0405e-01,6.1840e-01,-9.0774e-01,-9.7054e-01,-8.6882e-01,-9.9467e-01,-9.9920e-01,-9.9105e-01,-7.5277e-02,-9.4157e-01,7.0908e-02,-8.9595e-01,-3.6082e-01,-7.5660e-01,-5.3169e-01,-2.8685e-01,-3.7057e-02,-9.8655e-01,-7.6992e-01,-9.6354e-01,-8.8557e-01,-9.8213e-01,-8.2129e-01,-8.9079e-01,-9.8164e-01,-8.3945e-01,-8.5437e-01,0
3.0761e-02,-8.6465e-01,4.5614e-02,-4.7511e-01,-8.6625e-01,-5.0318e-01,6.3004e-01,2.6195e-01,4.5402e-01,-8.1780e-01,-9.3870e-01,-6.0211e-01,-9.8138e-01,-9.9738e-01,-9.1993e-01,-3.9277e-03,-8.8400e-01,6.6234e-02,-7.6763e-01,-4.0946e-01,-5.4779e-01,-6.3891e-01,-3.6467e-01,-1.1408e-02,-9.5627e-01,-8.0094e-01,-8.8656e-01,-7.5751e-01,-9.4678e-01,-4.5317e-01,-7.4071e-01,-9.4709e-01,-4.3809e-01,-7.6224e-01,0
7.8711e-02,-4.4823e-01,7.1168e-01,-3.4729e-01,-7.8633e-01,-3.4783e-01,7.0178e-01,4.2375e-01,6.4280e-01,-6.1977e-01,-9.3472e-01,-6.9184e-01,-9.2396e-01,-9.9708e-01,-9.5178e-01,-4.3173e-02,-5.0593e-01,8.9303e-01,-6.3956e-01,-6.9911e-01,-5.3944e-02,-5.3509e-01,-6.9129e-01,2.8864e-01,-9.1096e-01,-9.3957e-01,-5.3654e-01,-5.7220e-01,-9.5630e-01,-7.1157e-01,-9.4427e-01,-9.8024e-01,-9.7558e-01,-7.0366e-01,0
4.1833e-01,-4.2852e-01,4.3126e-03,-2.2712e-01,-5.4576e-01,-5.0050e-01,8.7243e-01,3.0029e-01,5.4919e-01,-9.3818e-01,-9.1401e-01,-8.6213e-01,-9.9736e-01,-9.9527e-01,-9.9013e-01,3.9691e-01,-5.2959e-01,8.3657e-02,-1.4796e-01,-7.0739e-01,-7.5047e-01,-8.3859e-01,-7.3669e-02,1.7318e-01,-5.9716e-01,-9.4237e-01,-9.6188e-01,-9.6896e-01,-9.6602e-01,-8.5797e-01,-9.6444e-01,-9.6538e-01,-8.8829e-01,-7.1578e-01,0
-3.9355e-01,-7.7927e-01,2.2029e-01,-5.5007e-01,-8.8050e-01,-5.6464e-01,3.9477e-01,3.7794e-01,6.3335e-01,-6.5638e-01,-9.4016e-01,-8.8343e-01,-9.3749e-01,-9.9748e-01,-9.9289e-01,-4.7369e-01,-7.9323e-01,2.1163e-01,-6.2635e-01,-4.6948e-01,-5.6265e-01,5.1542e-02,-5.2520e-01,-2.8981e-01,-9.0543e-01,-8.3615e-01,-8.9343e-01,-8.3916e-01,-9.7648e-01,-8.7859e-01,-8.7805e-01,-9.7596e-01,-9.1444e-01,-7.0192e-01,0
2.0040e-01,-4.4044e-01,3.6874e-01,-1.2996e-01,-6.4386e-01,-3.4151e-01,5.9653e-01,1.9269e-01,6.6087e-01,-3.2908e-01,-8.6146e-01,-5.8459e-01,-7.6950e-01,-9.8879e-01,-9.1278e-01,2.8691e-01,-4.9802e-01,2.4296e-01,-3.7064e-01,-6.8130e-01,-3.0781e-01,-6.7887e-01,-3.9652e-01,1.7915e-01,-7.6681e-01,-9.3332e-01,-7.4596e-01,2.2861e-02,-9.4004e-01,-3.2105e-01,-4.4586e-01,-9.2935e-01,-5.9171e-01,-7.4141e-01,0
-3.5628e-01,-8.1172e-01,-6.4633e-01,-8.5002e-01,-9.4699e-01,-9.7472e-01,4.4344e-01,4.4343e-01,4.4769e-01,-9.7584e-01,-9.9854e-01,-9.6996e-01,-9.9942e-01,-9.9998e-01,-9.9946e-01,-3.8210e-01,-8.4296e-01,-5.6034e-01,-7.4394e-01,-4.5095e-01,-6.4956e-01,5.9716e-04,7.2342e-01,6.1909e-02,-9.4902e-01,-8.2564e-01,-9.2935e-01,-9.8475e-01,-9.9010e-01,-9.5630e-01,-9.8461e-01,-9.9229e-01,-9.7731e-01,-7.7256e-01,0
-9.0243e-02,-7.4442e-01,5.1083e-01,-4.6915e-01,-7.5468e-01,-4.5442e-01,5.9815e-01,2.1985e-01,6.6087e-01,-6.4579e-01,-9.0297e-01,-6.7337e-01,-9.3371e-01,-9.9414e-01,-9.4588e-01,-2.0959e-01,-7.3479e-01,7.5814e-01,-8.4078e-01,-4.8784e-01,-2.2922e-01,-4.2247e-01,-9.2383e-01,-8.0188e-02,-9.7538e-01,-8.4624e-01,-6.8779e-01,-5.8165e-01,-9.5612e-01,-5.3254e-01,-1.0000e+00,-1.0000e+00,-1.0000e+00,-7.4089e-01,0
