@relation features_norm

@attribute meanX numeric
@attribute meanY numeric
@attribute meanZ numeric
@attribute maxX numeric
@attribute maxY numeric
@attribute maxZ numeric
@attribute minX numeric
@attribute minY numeric
@attribute minZ numeric
@attribute stdX numeric
@attribute stdY numeric
@attribute stdZ numeric
@attribute varX numeric
@attribute varY numeric
@attribute varZ numeric
@attribute medianX numeric
@attribute medianY numeric
@attribute medianZ numeric
@attribute rmsX numeric
@attribute rmsY numeric
@attribute rmsZ numeric
@attribute corX numeric
@attribute corY numeric
@attribute corZ numeric
@attribute energyX numeric
@attribute energyY numeric
@attribute energyZ numeric
@attribute iqrX numeric
@attribute iqrY numeric
@attribute iqrZ numeric
@attribute madX numeric
@attribute madY numeric
@attribute madZ numeric
@attribute sma numeric
@attribute Class {0,1}

@data
0.002958,0.15925,0.9007,0.81252,0.079501,1,-0.21766,-0.27782,-0.30212,0.28068,-0.64617,-0.01359,-0.17431,-0.93375,-0.51207,-0.037212,-0.00717,0.89072,-0.24529,-0.68538,0.44124,-0.32011,0.32477,0.19197,-0.67691,-0.93478,0.051469,-0.46872,-0.86917,-0.57095,-0.4866,-0.86937,-0.58642,-0.56916,1
-0.34453,0.15309,0.68992,-0.19389,-0.045535,1,-0.38274,0.20676,-0.64909,0.03796,-0.69459,0.31331,-0.45523,-0.95012,-0.13633,-0.31013,-0.025301,0.67563,-0.35863,-0.73419,0.5418,-0.33751,0.14557,-0.29066,-0.75882,-0.951,0.19987,-0.30473,-0.7747,-0.13716,-0.13588,-0.7874,-0.2164,-0.60444,1
-0.42456,-0.25753,0.18113,0.91992,1,1,-1,-1,-1,0.80458,-0.35197,0.3903,0.63041,-0.78454,-0.032322,-0.58904,-0.37012,-0.070969,0.1315,-0.35971,0.39036,-0.19459,0.022786,-0.18722,-0.31981,-0.76919,-0.01989,0.21738,-0.89247,-0.79383,-0.45608,-0.84606,-0.80638,-0.47339,1
-0.38776,-0.23881,0.42786,-0.17004,0.16892,1,-0.94175,-0.02713,-0.88511,0.36002,-0.60019,0.31967,-0.069861,-0.91607,-0.12795,-0.44274,-0.40329,0.27325,-0.14682,-0.59736,0.41587,-0.19685,-0.10856,-0.2746,-0.59617,-0.89986,0.015574,0.17155,-0.80724,-0.37092,0.29087,-0.81144,-0.33503,-0.55021,1
-0.6515,-0.15265,-0.087854,-0.32255,1,0.99368,-0.67859,-0.40881,0.19515,-0.29764,-0.59812,-0.10587,-0.74779,-0.91522,-0.59885,-0.69488,-0.33699,-0.26275,-0.14408,-0.61912,-0.14286,-0.14207,0.1337,-0.11553,-0.59381,-0.90917,-0.61699,-0.88503,-0.87816,-0.85849,-0.83227,-0.90749,-0.84656,-0.77,1
-0.3219,-0.23588,0.47462,-0.066913,1,0.99368,-0.67859,-0.40881,0.19515,0.14277,-0.53202,-0.00006,-0.34107,-0.88601,-0.49863,-0.30774,-0.28177,0.41859,-0.31431,-0.53559,0.17174,-0.31687,-0.087005,-0.13917,-0.72819,-0.871,-0.29799,-0.052393,-0.81169,-0.029709,0.36213,-0.8475,0.022597,-0.6583,1
-0.11801,-0.33886,0.89205,-0.066913,-0.47849,0.17431,0.4546,-0.05238,0.51929,-0.48733,-0.77601,-0.63705,-0.86393,-0.97242,-0.93329,-0.18702,-0.38198,0.93953,-0.75788,-0.69623,0.12844,-0.35337,-0.63599,-0.056704,-0.95335,-0.93858,-0.34758,-0.74237,-0.90606,-0.83361,-0.68989,-0.93219,-0.86387,-0.76389,1
-0.57289,-0.17705,0.18496,-0.14277,0.11037,1,-0.70174,0.11973,-0.83713,-0.028693,-0.67403,0.30192,-0.52219,-0.94345,-0.1512,-0.62294,-0.39855,-0.11632,-0.15635,-0.68356,0.30924,-0.16739,0.07106,-0.27341,-0.60438,-0.93413,-0.12848,-0.55254,-0.86628,-0.7287,-0.52481,-0.86579,-0.70515,-0.61553,1
-0.27674,-0.25532,0.60686,-0.14277,0.11037,1,-0.70174,0.11973,-0.83713,0.15661,-0.61158,0.26617,-0.32518,-0.92065,-0.19709,-0.16389,-0.40803,0.58372,-0.33055,-0.60221,0.45834,-0.32914,-0.14409,-0.1306,-0.73962,-0.90197,0.076007,-0.13419,-0.76583,-0.18525,-0.069931,-0.74935,-0.23909,-0.55216,1
-0.10177,-0.70427,0.32565,-0.4998,-0.46742,-0.10843,0.39161,0.26849,0.55157,-0.62198,-0.75682,-0.59514,-0.92481,-0.96776,-0.91712,-0.081829,-0.87766,0.14297,-0.83352,-0.46786,-0.34788,-0.35527,-0.5003,-0.030269,-0.97371,-0.83524,-0.77331,-0.7401,-0.83621,-0.52203,-0.79153,-0.88065,-0.80282,-0.80697,1
0.069389,-0.036755,0.5619,1,0.21169,1,-0.61718,-0.46868,-0.87722,0.64131,-0.60132,0.44581,0.35054,-0.91653,0.046322,0.044291,-0.25334,0.36395,0.002531,-0.64225,0.58551,-0.34755,0.028974,0.10245,-0.45672,-0.91858,0.26743,0.17536,-0.87941,-0.014062,0.35722,-0.88773,-0.017585,-0.48512,1
-0.68402,-0.42598,0.41455,1,1,1,-1,-1,-1,0.77662,-0.2408,0.51262,0.5806,-0.70591,0.14507,-0.76387,-0.64328,0.64303,0.3353,-0.21215,0.58096,0.10858,-0.37565,-0.69463,-0.072324,-0.66132,0.26031,0.064343,-0.63847,-0.24111,0.25053,-0.60806,-0.28273,0.047658,1
0.38487,-0.098641,0.20962,-0.097566,0.050205,0.080366,0.52238,0.57066,0.609,-0.43398,-0.72878,-0.56989,-0.83486,-0.96028,-0.90654,0.44392,-0.37333,0.047657,-0.13402,-0.75628,-0.41889,-0.47791,0.12561,0.33983,-0.58503,-0.9576,-0.81796,-0.79836,-0.9579,-0.74741,-0.8551,-0.95834,-0.89002,-0.71509,1
0.13132,-0.18407,0.67258,-0.097566,0.050205,0.1355,0.43066,0.37418,0.609,-0.26596,-0.67655,-0.52133,-0.72493,-0.9443,-0.8844,0.029419,-0.37255,0.65469,-0.432,-0.68368,-0.023783,-0.39691,-0.17128,0.33193,-0.80554,-0.93417,-0.50751,-0.28393,-0.85393,-0.54304,-0.21961,-0.85808,-0.56191,-0.67186,1
-0.035168,-0.58724,0.72716,-0.57735,-0.51886,0.1355,0.43066,0.37418,0.72697,-0.77544,-0.82067,-0.69866,-0.97236,-0.98188,-0.95387,-0.044353,-0.76401,0.63605,-0.84967,-0.56981,-0.041726,-0.46022,-0.95507,0.11188,-0.97737,-0.88743,-0.52489,-0.90893,-0.86966,-0.8095,-0.89331,-0.95129,-0.88656,-0.70131,1
-0.5918,-0.066579,0.022568,1,1,1,-1,-1,-1,0.6507,-0.28644,0.10061,0.36592,-0.73967,-0.39292,-0.67051,-0.41116,0.09416,0.18074,-0.324,0.076697,-0.2687,0.10906,-0.28276,-0.26352,-0.74496,-0.40446,-0.46861,-0.80637,-0.39587,-0.47134,-0.79732,-0.39964,-0.43335,1
-0.21854,-0.4495,-0.083105,1,1,1,-1,-1,-0.893,0.65423,-0.35904,0.23703,0.37173,-0.78913,-0.23353,-0.18165,-0.42855,-0.10934,-0.044559,-0.31247,0.18879,-0.38664,0.13226,-0.018727,-0.5029,-0.73688,-0.27797,0.58358,-0.76919,-0.46662,0.78928,-0.77398,-0.36665,-0.44382,1
-0.1801,-0.5366,-0.008105,1,1,1,-1,-1,-1,0.68446,-0.33723,0.1223,0.42195,-0.77482,-0.36882,-0.1026,-0.82479,-0.058159,-0.03089,-0.26269,0.090716,-0.35378,0.026049,-0.064083,-0.48971,-0.70057,-0.38931,0.060872,-0.70215,-0.68464,0.47665,-0.70123,-0.679,-0.50971,1
0.28243,0.29237,0.36226,-0.066913,0.52114,0.083998,0.055081,0.7727,0.36196,-0.14765,-0.57134,-0.46259,-0.63079,-0.90391,-0.85448,0.39219,-0.20677,0.26979,-0.19414,-0.58656,-0.23929,-0.25885,0.38468,0.37019,-0.63608,-0.89508,-0.69558,-0.3482,-0.77242,-0.64524,-0.51194,-0.90535,-0.74688,-0.62813,1
0.17199,0.099137,0.5262,-0.077146,0.52114,0.083998,0.055081,0.5014,0.36196,-0.29089,-0.47446,-0.48808,-0.743,-0.85705,-0.86789,0.22624,-0.35277,0.55585,-0.39288,-0.51816,-0.1289,-0.38432,0.13805,0.36983,-0.78125,-0.86221,-0.60487,-0.67907,-0.63959,-0.84011,-0.68498,-0.75566,-0.82196,-0.55214,1
-0.34626,-0.42469,0.30249,0.97958,0.53142,1,-1,-1,-1,0.58552,-0.37727,0.1395,0.26094,-0.80073,-0.34937,-0.33391,-0.41355,0.038368,-0.041292,-0.33697,0.20441,-0.2779,-0.13621,-0.15702,-0.49976,-0.7539,-0.25938,0.13667,-0.66487,-0.63779,0.28331,-0.63557,-0.64228,-0.50443,1
-0.23525,-0.55506,0.30101,1,0.62642,1,-1,-1,-0.66166,0.57129,-0.37986,0.011195,0.23858,-0.80236,-0.48732,-0.15377,-0.74662,0.17557,-0.092263,-0.29191,0.092042,-0.33306,-0.33951,-0.11981,-0.54761,-0.72217,-0.38786,-0.16469,-0.71788,-0.69901,-0.15366,-0.69069,-0.71554,-0.51943,1
-0.32771,-0.40451,0.32924,0.87814,1,1,-1,-0.9411,-1,0.71891,-0.41402,0.24446,0.48028,-0.82313,-0.22432,-0.32736,-0.48063,0.11741,0.029359,-0.37646,0.30819,-0.26215,-0.24283,-0.10067,-0.4295,-0.78014,-0.12985,0.25989,-0.76442,-0.28445,0.47665,-0.77184,-0.35973,-0.43699,1
-0.13801,-0.50379,-0.32568,0.87049,0.8203,0.78229,-1,-0.97104,-0.59795,0.71524,-0.33006,0.065988,0.474,-0.77001,-0.43042,-0.092541,-0.49802,-0.29529,-0.012863,-0.26825,0.013381,-0.38069,0.1434,-0.060849,-0.47204,-0.70474,-0.47054,0.20703,-0.74353,-0.22635,0.34952,-0.74364,-0.26715,-0.46595,1
-0.16672,-0.54059,0.22285,1,1,1,-1,-1,-1,0.75998,-0.3584,0.27758,0.55134,-0.78872,-0.18258,-0.004487,-0.69614,0.083657,0.015254,-0.27935,0.29884,-0.35156,-0.29512,-0.082051,-0.44389,-0.71298,-0.14194,0.32522,-0.76689,-0.52903,0.14106,-0.77048,-0.56902,-0.41171,1
0.48667,0.015359,0.30898,1,0.28214,1,0.51838,0.50702,0.41072,-0.098456,-0.59221,-0.17194,-0.58757,-0.91279,-0.65577,0.44513,-0.39463,0.038307,0.10808,-0.63715,-0.05745,-0.4,0.10272,0.53685,-0.34581,-0.91655,-0.53986,-0.73899,-0.8541,-0.62862,-0.59833,-0.90749,-0.69112,-0.50752,1
0.35577,0.063257,0.59205,1,0.28214,1,0.51838,0.50702,0.41072,-0.001263,-0.58292,-0.13056,-0.49517,-0.90889,-0.62064,0.20605,-0.26673,0.50115,-0.042219,-0.62864,0.14606,-0.35064,0.082572,0.67049,-0.50066,-0.9131,-0.32762,-0.21201,-0.7204,-0.40798,-0.30852,-0.78666,-0.40146,-0.49807,1
-0.32249,-0.5173,-0.087109,1,1,1,-1,-1,-0.33986,0.68834,-0.22517,0.18517,0.42846,-0.69388,-0.29631,-0.30597,-0.47985,-0.1559,0.008715,-0.17038,0.13807,-0.24475,0.068292,-0.070596,-0.45051,-0.62706,-0.33671,0.20859,-0.75024,-0.6082,0.52999,-0.69987,-0.65276,-0.43528,1
-0.31111,-0.49062,0.15403,0.44183,1,1,-1,-0.96635,-0.95276,0.63417,-0.33792,0.22834,0.3389,-0.77528,-0.24424,-0.1995,-0.38829,-0.058159,-0.028742,-0.27974,0.23163,-0.30981,0.027888,-0.085772,-0.48762,-0.71327,-0.2264,0.19886,-0.69102,-0.68281,0.54021,-0.65253,-0.72082,-0.48823,1
-0.34691,0.17834,0.6855,-0.028563,0.25127,1,-0.98643,-0.26942,-0.96615,0.18149,-0.65196,0.28208,-0.29615,-0.93584,-0.17683,-0.24173,-0.026125,0.78606,-0.27602,-0.68823,0.51449,-0.35613,0.29513,-0.25207,-0.70028,-0.93578,0.1586,-0.30797,-0.86703,-0.17735,-0.32126,-0.8722,-0.33513,-0.63231,1
-0.2844,-0.49879,-0.38669,0.72136,0.95488,1,-1,-0.87277,-1,0.38478,-0.39217,0.31015,-0.035993,-0.80997,-0.14046,-0.40942,-0.63693,-0.17563,-0.19017,-0.32396,0.25605,-0.21496,0.19099,-0.062881,-0.63282,-0.74493,-0.19622,0.077289,-0.82775,-0.42297,0.02163,-0.83898,-0.38761,-0.49986,1
-0.12181,-0.36786,-0.10995,1,1,1,-0.73762,-1,-0.62547,0.50368,-0.50428,0.068643,0.13508,-0.87246,-0.42758,0.005635,-0.42224,-0.088392,-0.14369,-0.46874,0.02234,-0.40162,0.11254,0.011716,-0.59346,-0.83573,-0.46142,0.58629,-0.8553,-0.51163,0.52229,-0.85311,-0.57585,-0.62351,1
-0.48045,-0.10444,0.28378,0.84406,1,1,-1,-1,-0.40123,0.54777,-0.37578,0.34191,0.20206,-0.7998,-0.098377,-0.52598,-0.1523,0.41628,0.027497,-0.40953,0.37851,-0.2648,-0.028658,-0.36218,-0.43141,-0.80098,-0.036152,-0.17547,-0.63604,0.04636,0.037022,-0.70134,-0.088929,-0.33842,1
-0.38484,-0.46858,0.15166,1,1,1,-0.98564,-1,-0.57749,0.55094,-0.30799,0.085537,0.20696,-0.7549,-0.40939,-0.39458,-0.48698,0.18486,-0.039587,-0.26056,0.099046,-0.14592,-0.10779,-0.20348,-0.49812,-0.69896,-0.38021,-0.14381,-0.70127,-0.72565,0.067277,-0.72527,-0.719,-0.47128,1
-0.47309,-0.18777,0.31448,0.17169,1,1,-1,-0.72313,-1,1,-0.33238,0.2365,1,-0.77157,-0.23418,-0.54383,-0.46011,0.32558,0.27475,-0.35439,0.29519,-0.24978,-0.04759,-0.36819,-0.14983,-0.76565,-0.14664,0.44192,-0.73156,-0.062532,1,-0.70558,-0.061139,-0.21955,1
-0.27051,0.1347,0.78343,0.031098,0.59869,1,-0.80299,-0.42751,-0.67344,0.2478,-0.49157,0.43346,-0.21577,-0.866,0.028566,-0.21854,-0.10582,0.78023,-0.27851,-0.53335,0.68983,-0.33271,0.13505,-0.27204,-0.70214,-0.86989,0.43614,-0.25403,-0.84032,-0.12095,-0.20966,-0.83968,-0.2338,-0.49265,1
0.34671,0.15284,0.21148,0.20492,0.86306,-0.103,-0.15546,0.50048,0.37848,-0.1616,-0.41329,-0.54694,-0.6426,-0.82269,-0.89637,0.42312,-0.36307,0.11158,-0.11171,-0.4533,-0.40196,-0.31368,0.2068,0.32293,-0.56523,-0.82699,-0.80776,-0.46762,-0.79629,-0.58845,-0.67728,-0.93647,-0.71025,-0.58828,1
-0.32621,-0.63531,0.38979,1,1,1,-1,-1,-0.77811,0.74604,-0.23452,0.05638,0.52703,-0.70111,-0.44061,-0.26433,-0.76005,0.3628,0.045004,-0.13775,0.17285,-0.13047,-0.53586,-0.24956,-0.41332,-0.59916,-0.2967,-0.29383,-0.54794,-0.54347,-0.13588,-0.55718,-0.56009,-0.32343,1
-0.12794,-0.45683,-0.41213,1,0.83534,1,-1,-1,-0.1597,0.36697,-0.30767,0.13375,-0.060423,-0.75467,-0.35591,-0.09133,-0.53906,-0.56156,-0.22918,-0.26406,0.087941,-0.36899,0.29828,-0.026427,-0.66431,-0.7016,-0.39232,-0.001693,-0.81376,-0.073891,0.29379,-0.82626,-0.014032,-0.49258,1
-0.3174,-0.39926,-0.54693,0.25519,0.96674,1,-1,-1,-1,0.46105,-0.18719,0.47894,0.072135,-0.66363,0.094735,-0.25778,-0.57615,-0.58129,-0.12963,-0.16915,0.44222,-0.24585,0.26166,-0.052438,-0.58116,-0.62603,0.052868,0.16674,-0.78547,-0.12802,0.42582,-0.7853,-0.19563,-0.28872,1
-0.1322,-0.22626,-0.38938,0.56542,0.99207,1,-1,-1,-1,0.62631,-0.28803,0.46212,0.32614,-0.74081,0.070025,-0.011069,-0.2636,-0.28248,-0.068018,-0.30416,0.40403,-0.33649,0.14311,-0.017522,-0.52515,-0.73098,-0.000963,0.316,-0.73332,-0.041958,0.23487,-0.77693,0.06451,-0.41351,1
-0.2209,-0.28097,-0.27551,0.71197,0.86306,0.64227,-1,-1,-0.35326,0.67186,-0.068381,0.28434,0.40091,-0.55981,-0.17392,-0.09903,-0.35594,-0.35691,-0.033211,-0.079548,0.22438,-0.29545,0.11373,-0.081396,-0.49196,-0.54691,-0.23526,-0.074842,-0.58138,0.29008,-0.052017,-0.57838,0.281,-0.24271,1
-0.36818,0.077498,0.5222,1,0.69051,1,-1,-0.46023,-0.30918,0.79304,-0.48077,0.33868,0.60976,-0.86039,-0.1027,-0.37732,-0.015823,0.27671,0.092817,-0.5252,0.47551,-0.34262,0.1118,-0.26638,-0.36248,-0.8658,0.10094,-0.14662,-0.77257,-0.044581,0.042197,-0.75779,-0.017403,-0.44327,1
-0.63074,-0.02838,0.24941,0.25012,0.51957,0.80578,-1,-1,-0.50195,0.45777,-0.16623,0.016443,0.067365,-0.64633,-0.482,-0.61757,0.14043,0.42442,0.12622,-0.20547,0.073857,-0.34666,0.10297,-0.4819,-0.32572,-0.65595,-0.40751,0.030543,-0.5743,-0.32678,0.13363,-0.71967,-0.36128,-0.21961,1
-0.30386,-0.37014,0.51349,0.70517,1,1,-0.61081,-0.5098,-0.76081,0.3747,-0.43375,0.12222,-0.049857,-0.8346,-0.36891,-0.27799,-0.47272,0.47438,-0.18758,-0.40539,0.29129,-0.26867,-0.36412,-0.19937,-0.63068,-0.79843,-0.15165,-0.042549,-0.73948,-0.39144,0.14119,-0.73663,-0.34205,-0.517,1
-0.56429,-0.18726,0.31532,1,1,1,-1,-1,-1,0.66389,-0.34609,0.19801,0.38768,-0.78069,-0.28101,-0.59739,-0.44433,0.47553,0.16177,-0.36791,0.26137,-0.23513,0.001672,-0.43463,-0.28546,-0.77458,-0.18957,-0.1433,-0.74552,-0.26043,-0.077495,-0.77472,-0.46241,-0.32862,1
-0.48474,-0.38948,0.18119,-0.11634,0.42775,0.99368,-1,-1,-0.021236,0.29476,-0.4631,-0.18026,-0.15623,-0.85095,-0.66264,-0.57715,-0.4112,0.072122,-0.10254,-0.42503,-0.12743,-0.14989,-0.076742,-0.23122,-0.55697,-0.8104,-0.60358,-0.11988,-0.70819,-0.66183,-0.29352,-0.77188,-0.70314,-0.6505,1
-0.23853,-0.28621,-0.48451,0.9608,1,1,-1,-1,-0.51768,0.70283,-0.17917,0.40993,0.45291,-0.65706,-0.00486,-0.21139,-0.43011,-0.39528,-0.010405,-0.18679,0.36516,-0.28424,0.23369,-0.043938,-0.46961,-0.64072,-0.054311,0.3111,-0.86134,-0.11363,0.49416,-0.86933,-0.22515,-0.34139,1
-0.39302,-0.10807,0.35383,0.46399,0.98888,1,-0.44894,-0.45183,-0.021236,0.34143,-0.5007,0.14622,-0.094904,-0.87066,-0.34169,-0.57715,-0.25177,-0.04535,-0.15357,-0.53291,0.23248,-0.2728,0.028779,-0.18705,-0.602,-0.86967,-0.22536,0.13072,-0.90377,-0.26613,0.29379,-0.90539,-0.4154,-0.60614,1
-0.25318,-0.33257,0.34298,0.013214,0.78472,1,-0.98485,-0.32837,-0.391,0.48389,-0.48705,0.38318,0.10563,-0.86366,-0.042194,-0.13117,-0.5225,0.11856,-0.14111,-0.46542,0.43748,-0.32236,-0.13207,-0.13053,-0.59122,-0.83388,0.046107,-0.069322,-0.65513,-0.3443,0.03689,-0.66104,-0.3979,-0.47263,1
-0.39143,0.048185,0.5336,0.52022,0.38106,1,-0.76952,-0.10942,-0.042473,0.27055,-0.65754,0.13515,-0.1872,-0.93781,-0.35431,-0.37732,-0.12634,0.6698,-0.19434,-0.70407,0.31266,-0.33101,0.1229,-0.22548,-0.63625,-0.94125,-0.12403,-0.072537,-0.84476,-0.14364,0.087845,-0.851,-0.13959,-0.65572,1
-0.63098,-0.1069,0.30963,0.63612,1,1,-1,-1,-1,0.45095,-0.47105,0.04817,0.057482,-0.85523,-0.44925,-0.64316,-0.23517,0.46971,0.12328,-0.50378,0.12783,-0.22249,0.022924,-0.48157,-0.32899,-0.85475,-0.34827,-0.3117,-0.81289,-0.46047,-0.17396,-0.81358,-0.49731,-0.50417,1
0.17558,0.2787,-0.19316,-0.017485,0.5908,-0.39117,-1,0.58936,0.059026,0.70734,-0.46374,-0.28819,0.46055,-0.8513,-0.74535,0.45581,-0.2273,0.088392,0.10933,-0.4862,-0.33279,-0.29357,0.26714,-0.12404,-0.34443,-0.84535,-0.76319,-0.070745,-0.78638,-0.31063,-0.011279,-0.85665,-0.22697,-0.50102,1
-0.30723,0.051024,0.65289,0.74352,0.28528,1,-1,-0.96635,-0.15182,0.79305,-0.56051,0.22973,0.60978,-0.89913,-0.24253,-0.29464,-0.087687,0.80348,0.065738,-0.60602,0.45459,-0.33047,0.10244,-0.24269,-0.39153,-0.90362,0.070611,-0.13041,-0.83734,0.038445,-0.011412,-0.83758,-0.1815,-0.45077,1
-0.64064,-0.12785,0.045204,-0.29955,0.14123,1,-0.38753,-0.59962,-0.72541,0.016136,-0.63468,0.12873,-0.47764,-0.92953,-0.36158,-0.65151,-0.3362,-0.11164,-0.052025,-0.65976,0.10869,-0.19611,0.12032,-0.20755,-0.51004,-0.92536,-0.3696,-0.10517,-0.82035,-0.72401,0.024283,-0.81922,-0.761,-0.63586,1
-0.36546,0.15804,0.58037,-0.17938,0.21565,1,-0.38753,-0.59962,-0.72541,0.035335,-0.58864,0.23781,-0.45795,-0.9113,-0.23257,-0.38682,-0.057648,0.65232,-0.34399,-0.62834,0.42109,-0.35256,0.1888,-0.3761,-0.74891,-0.91298,0.022902,-0.38203,-0.85182,0.060228,-0.28835,-0.85314,-0.073257,-0.58754,1
-0.29986,0.30795,0.87129,-0.17938,0.21565,0.37396,0.18906,0.74931,0.53662,-0.44414,-0.80203,-0.54429,-0.84062,-0.97817,-0.89516,-0.37496,0.044915,0.82206,-0.6552,-0.78522,0.14085,-0.3958,0.61297,-0.38329,-0.9173,-0.96556,-0.33356,-0.66817,-0.93067,-0.82831,-0.64942,-0.93223,-0.82542,-0.75129,1
-0.29817,-0.42571,0.35515,0.41714,1,1,-1,-0.67073,-0.62074,0.46302,-0.45841,0.11937,0.074999,-0.8484,-0.3721,-0.29169,-0.45463,0.11504,-0.13725,-0.40802,0.20989,-0.29851,-0.19601,-0.12989,-0.58785,-0.80006,-0.2528,-0.048638,-0.72939,-0.4674,0.11837,-0.75001,-0.54451,-0.56062,1
0.27488,0.1128,0.09739,0.26458,1,0.73263,-0.3899,0.41818,0.14952,0.35077,-0.43999,-0.062355,-0.08237,-0.83815,-0.55899,0.38859,-0.31255,0.073276,0.012672,-0.48278,-0.054633,-0.30118,0.19421,0.12044,-0.44651,-0.84349,-0.53719,-0.20925,-0.84844,-0.55533,-0.57816,-0.91173,-0.52702,-0.5157,1
0.16251,0.53256,-0.13308,1,1,1,-0.3899,-1,0.053522,0.4751,-0.33328,0.13227,0.092675,-0.77218,-0.35758,0.10431,0.19017,-0.19882,-0.028655,-0.29808,0.08148,-0.054034,0.28235,-0.025141,-0.48753,-0.72662,-0.39931,0.047983,-0.65886,-0.40636,0.20183,-0.65964,-0.46606,-0.42873,1
0.11774,0.48971,0.26405,1,0.28292,1,-0.047795,-1,0.053522,-0.17034,-0.57082,-0.12906,-0.64991,-0.90368,-0.61933,0.03597,0.12387,0.40469,-0.4033,-0.5212,-0.044934,-0.12905,0.37655,0.15189,-0.78786,-0.86377,-0.52796,-0.76075,-0.82278,-0.18828,-0.71032,-0.90749,-0.22861,-0.66657,1
-0.21697,-0.15786,-0.59195,0.3464,1,0.91779,-1,-1,-1,0.57369,-0.31267,0.3456,0.24235,-0.75814,-0.093427,-0.09549,-0.24625,-0.64291,-0.094683,-0.33972,0.32459,-0.33449,0.20654,-0.000001,-0.54982,-0.75578,-0.10841,0.28547,-0.7206,0.15334,0.11319,-0.71189,0.12565,-0.42372,1
-0.43672,-0.25939,0.31076,0.49468,1,1,-0.97922,-1,-1,0.38505,-0.30129,0.16475,-0.035628,-0.75021,-0.32029,-0.50518,-0.38829,0.047657,-0.096284,-0.31051,0.2301,-0.20062,-0.033843,-0.28332,-0.55128,-0.7355,-0.22827,-0.10193,-0.77294,-0.35335,-0.15114,-0.76133,-0.3405,-0.48603,1
-0.35326,-0.028022,0.56079,-0.014059,0.69208,1,-0.87477,-0.11504,-0.71436,0.20312,-0.54061,0.44817,-0.2704,-0.89005,0.049744,-0.26017,-0.19651,0.55464,-0.25943,-0.58232,0.58701,-0.33261,0.099176,-0.24782,-0.68778,-0.89317,0.26978,-0.051881,-0.7448,0.14547,-0.072452,-0.75993,0.27043,-0.54331,1
0.37998,-0.12692,0.047907,1,1,1,-0.23202,-1,-0.3328,-0.045133,-0.53985,-0.36169,-0.53803,-0.88969,-0.79504,0.42725,-0.35672,0.04881,-0.025622,-0.56817,-0.34333,-0.49283,0.0547,0.20186,-0.48458,-0.88667,-0.77028,-0.84141,-0.94303,-0.90653,-0.85523,-0.9576,-0.91098,-0.66666,1
-0.4123,-0.34751,0.1247,0.80829,0.71584,1,-1,-0.31245,-1,0.64675,-0.47454,0.24329,0.35943,-0.85709,-0.22577,-0.59497,-0.38672,-0.084932,0.03291,-0.44934,0.23712,-0.20189,-0.012051,-0.15318,-0.42585,-0.82471,-0.21967,0.19991,-0.79394,-0.82129,-0.42795,-0.8086,-0.83772,-0.54063,1
-0.07166,-0.76306,0.085865,0.80829,0.71584,1,-1,-0.31245,-1,0.56412,-0.49557,0.24911,0.22739,-0.86805,-0.21852,0.034138,-0.93209,-0.11632,-0.098843,-0.28409,0.23239,-0.41923,-0.19251,-0.077593,-0.55361,-0.71646,-0.22547,-0.81418,-0.88205,-0.83005,-0.75106,-0.97176,-0.85704,-0.48066,1
-0.12595,-0.69374,-0.019419,1,1,1,-1,-1,-1,0.6137,-0.25709,0.19715,0.30582,-0.71819,-0.28205,-0.015198,-0.73953,-0.16167,-0.075531,-0.13421,0.1602,-0.37585,0.071353,-0.040884,-0.53217,-0.59608,-0.31138,-0.15647,-0.66944,-0.48239,-0.03689,-0.67443,-0.50278,-0.42297,1
-0.19993,-0.56863,-0.29556,0.99066,1,1,-1,-1,-0.91263,0.31248,-0.32169,0.30924,-0.1332,-0.76433,-0.14166,-0.14129,-0.53593,-0.12445,-0.25944,-0.23741,0.24919,-0.33619,0.16764,-0.053954,-0.68778,-0.68124,-0.20476,0.082751,-0.83074,-0.22375,0.13867,-0.8086,-0.17294,-0.46661,1
-0.2114,-0.31277,0.50471,0.61227,0.88996,1,-1,-0.95605,-1,0.51478,-0.49126,0.21199,0.15175,-0.86584,-0.26418,-0.18584,-0.30855,0.18947,-0.13217,-0.47552,0.36042,-0.31771,-0.25631,-0.11947,-0.5834,-0.8395,-0.060706,0.27184,-0.80458,-0.25856,0.39769,-0.83404,-0.3754,-0.57646,1
0.34056,-0.095473,0.1946,1,0.29635,0.82205,-0.96328,-0.41911,0.011049,0.55742,-0.5716,0.062434,0.21698,-0.90402,-0.4342,0.38505,-0.36229,-0.046503,0.1812,-0.60475,0.093108,-0.41671,0.084551,0.14127,-0.26298,-0.90307,-0.3867,-0.68988,-0.87425,-0.67195,-0.62381,-0.91593,-0.66497,-0.49239,1
0.010532,-0.014821,0.68305,1,0.29635,0.82205,-0.96328,-0.41911,0.011049,0.7191,-0.51248,0.11613,0.4806,-0.87654,-0.37572,-0.16864,-0.16969,0.58839,0.02121,-0.55507,0.38472,-0.33378,0.072418,0.061558,-0.43784,-0.88049,-0.027649,0.18521,-0.80742,-0.2787,0.46895,-0.8023,-0.26524,-0.46807,1
