@relation features_normt

@attribute meanX numeric
@attribute meanY numeric
@attribute meanZ numeric
@attribute maxX numeric
@attribute maxY numeric
@attribute maxZ numeric
@attribute minX numeric
@attribute minY numeric
@attribute minZ numeric
@attribute stdX numeric
@attribute stdY numeric
@attribute stdZ numeric
@attribute varX numeric
@attribute varY numeric
@attribute varZ numeric
@attribute medianX numeric
@attribute medianY numeric
@attribute medianZ numeric
@attribute rmsX numeric
@attribute rmsY numeric
@attribute rmsZ numeric
@attribute corX numeric
@attribute corY numeric
@attribute corZ numeric
@attribute energyX numeric
@attribute energyY numeric
@attribute energyZ numeric
@attribute iqrX numeric
@attribute iqrY numeric
@attribute iqrZ numeric
@attribute madX numeric
@attribute madY numeric
@attribute madZ numeric
@attribute sma numeric
@attribute Class {0,1}

@data
-0.26509,-0.29099,0.60223,0.62335,0.97935,0.97689,-0.97981,-0.96025,-0.95311,0.37039,-0.38084,0.1883,-0.045833,-0.79916,-0.28059,-0.18084,-0.40336,0.80265,-0.20647,-0.37297,0.39918,-0.3076,-0.25502,-0.10024,-0.64448,-0.77797,-0.004352,-0.006892,-0.88752,-0.13769,0.015652,-0.86688,-0.24677,-0.51124,1
0.19233,-0.070926,0.2938,0.78304,0.048575,0.99168,-0.21452,-0.25913,-0.2835,0.38396,-0.66434,0.070684,-0.027327,-0.93768,-0.41301,0.31953,-0.27449,0.01165,-0.051656,-0.69221,0.14723,-0.3796,0.092595,0.051719,-0.50795,-0.93723,-0.32239,0.24699,-0.87801,-0.4306,-0.48441,-0.88558,-0.50196,-0.63791,1
0.002109,0.15543,0.89866,0.80786,0.071045,0.9837,-0.20537,-0.24051,-0.27366,0.27883,-0.65393,-0.025089,-0.16606,-0.93398,-0.5109,-0.038322,0.009653,0.89964,-0.24603,-0.68564,0.43891,-0.32779,0.32513,0.18415,-0.67585,-0.93493,0.051357,-0.46361,-0.8699,-0.5739,-0.48073,-0.87006,-0.59326,-0.57397,1
-0.34367,0.15442,0.68838,-0.20209,-0.053201,0.97689,-0.36878,0.20488,-0.6297,0.03171,-0.7028,0.30172,-0.4502,-0.95041,-0.14015,-0.31542,-0.012071,0.67905,-0.36068,-0.73397,0.53721,-0.34622,0.15162,-0.29317,-0.75868,-0.95098,0.19572,-0.28901,-0.78411,-0.11935,-0.1435,-0.78994,-0.23605,-0.61074,1
-0.4229,-0.26239,0.17822,0.87834,0.97935,0.98144,-0.99493,-0.976,-0.99713,0.80826,-0.3582,0.38152,0.641,-0.7847,-0.033835,-0.59017,-0.3513,-0.071584,0.12938,-0.35828,0.38627,-0.20455,0.023397,-0.18987,-0.32048,-0.76833,-0.022126,0.16493,-0.88761,-0.78606,-0.47021,-0.85162,-0.81108,-0.47734,1
-0.38859,-0.24148,0.43002,-0.18895,0.13746,0.99417,-0.90261,-0.010278,-0.8652,0.35384,-0.6073,0.31053,-0.068165,-0.91613,-0.12872,-0.44324,-0.38762,0.26906,-0.14979,-0.59608,0.41426,-0.20444,-0.11191,-0.27628,-0.59704,-0.89936,0.016614,0.15747,-0.80818,-0.36477,0.29054,-0.79891,-0.36536,-0.55359,1
-0.65369,-0.15273,-0.087715,-0.31904,0.99678,0.97059,-0.66164,-0.38915,0.21841,-0.31019,-0.6031,-0.12148,-0.74617,-0.91442,-0.60043,-0.69049,-0.31974,-0.26594,-0.14306,-0.61661,-0.14893,-0.15011,0.13969,-0.11433,-0.59121,-0.90818,-0.61831,-0.85484,-0.88346,-0.87158,-0.84375,-0.90069,-0.87295,-0.77311,1
-0.32211,-0.23829,0.47156,-0.09241,0.96853,0.97059,-0.67911,-0.38915,0.21267,0.14247,-0.53978,-0.015867,-0.33014,-0.8865,-0.50186,-0.29326,-0.28629,0.41039,-0.31291,-0.53533,0.16441,-0.3255,-0.090968,-0.14318,-0.72563,-0.87095,-0.30264,-0.043188,-0.81332,-0.044105,0.37183,-0.83995,-0.033902,-0.66421,1
-0.11874,-0.3376,0.89145,-0.073591,-0.48711,0.15442,0.46011,-0.035342,0.53609,-0.50387,-0.78361,-0.65842,-0.8638,-0.97245,-0.9338,-0.18679,-0.37315,0.94001,-0.76152,-0.69642,0.12468,-0.36102,-0.62643,-0.059169,-0.95372,-0.93869,-0.34788,-0.73077,-0.91216,-0.82814,-0.69525,-0.92373,-0.86439,-0.76838,1
-0.57264,-0.17842,0.18555,-0.16174,0.084676,0.98769,-0.67009,0.1355,-0.81733,-0.040105,-0.68159,0.29319,-0.52173,-0.94357,-0.15114,-0.62339,-0.37208,-0.12228,-0.15984,-0.68284,0.30689,-0.17195,0.072737,-0.27734,-0.60566,-0.93393,-0.12792,-0.55327,-0.88034,-0.74016,-0.53952,-0.86917,-0.73797,-0.62056,1
-0.27598,-0.25452,0.60271,-0.16174,0.1102,0.98243,-0.68455,0.1355,-0.81733,0.1546,-0.6175,0.25515,-0.31627,-0.92022,-0.19932,-0.16849,-0.40016,0.57649,-0.33063,-0.60095,0.45287,-0.33845,-0.1327,-0.13354,-0.73813,-0.90149,0.071302,-0.15483,-0.76457,-0.17905,-0.097067,-0.74679,-0.25938,-0.55741,1
-0.10047,-0.70399,0.32583,-0.52051,-0.46935,-0.13981,0.39775,0.29112,0.5683,-0.63937,-0.76374,-0.61464,-0.92457,-0.96763,-0.91711,-0.079191,-0.85313,0.15353,-0.83574,-0.46723,-0.35283,-0.36728,-0.49795,-0.034453,-0.9737,-0.83497,-0.77309,-0.7313,-0.84425,-0.51328,-0.78798,-0.8708,-0.79109,-0.81112,1
0.068972,-0.036699,0.55955,0.97834,0.19133,0.99803,-0.59133,-0.43244,-0.87471,0.6457,-0.60984,0.43901,0.36444,-0.91716,0.046583,0.037242,-0.24124,0.35975,0.003039,-0.64312,0.58326,-0.3562,0.033727,0.096801,-0.45447,-0.91898,0.26654,0.15328,-0.87511,-0.008414,0.35236,-0.88851,-0.036513,-0.48986,1
-0.6836,-0.42521,0.41015,0.97834,0.98806,0.99427,-0.99625,-0.976,-0.99672,0.78056,-0.24788,0.51,0.59207,-0.7071,0.15033,-0.7638,-0.62909,0.62285,0.33434,-0.21322,0.58101,0.10269,-0.36738,-0.69194,-0.072027,-0.66227,0.26303,0.029573,-0.64559,-0.21879,0.27423,-0.60552,-0.27369,0.043084,1
0.38356,-0.097045,0.20945,-0.12916,0.042792,0.060838,0.5103,0.56635,0.6256,-0.45071,-0.73397,-0.59083,-0.83511,-0.95967,-0.90725,0.43241,-0.35269,0.053848,-0.13805,-0.7539,-0.42554,-0.48348,0.13171,0.33497,-0.58685,-0.95696,-0.81864,-0.78932,-0.95732,-0.74558,-0.84072,-0.95203,-0.86133,-0.72178,1
0.13157,-0.18734,0.66915,-0.13356,0.044899,0.10584,0.44152,0.38808,0.6256,-0.27617,-0.68108,-0.53888,-0.72178,-0.9434,-0.88383,0.033136,-0.36991,0.6678,-0.4329,-0.67961,-0.0298,-0.40689,-0.16903,0.32328,-0.80467,-0.93276,-0.50939,-0.25748,-0.85251,-0.55793,-0.19637,-0.85613,-0.58264,-0.67568,1
-0.037154,-0.58698,0.72402,-0.5953,-0.52677,0.095885,0.41918,0.38808,0.7229,-0.7922,-0.82674,-0.71925,-0.97185,-0.9816,-0.95389,-0.044712,-0.74152,0.64297,-0.85408,-0.56885,-0.048264,-0.46563,-0.9482,0.10507,-0.97786,-0.88706,-0.52717,-0.89549,-0.87423,-0.81974,-0.87597,-0.93792,-0.88105,-0.70919,1
-0.59287,-0.067759,0.017474,0.99494,0.97935,0.99164,-0.99691,-0.98783,-0.99971,0.65018,-0.29345,0.090906,0.3717,-0.7406,-0.3912,-0.66342,-0.38905,0.099471,0.17965,-0.32456,0.073483,-0.2772,0.11289,-0.28588,-0.26309,-0.74544,-0.40394,-0.47018,-0.80894,-0.40915,-0.42957,-0.80643,-0.41353,-0.43873,1
-0.21985,-0.45072,-0.083747,0.99285,0.99959,0.99981,-0.97981,-0.976,-0.87307,0.65406,-0.36397,0.2238,0.37804,-0.78844,-0.23797,-0.18025,-0.41336,-0.11653,-0.046626,-0.31053,0.18214,-0.3938,0.13767,-0.023543,-0.50315,-0.73561,-0.28195,0.56644,-0.78008,-0.46817,0.75339,-0.77194,-0.37337,-0.44828,1
-0.1804,-0.53479,-0.006289,0.99556,0.96972,0.97689,-0.97981,-0.95971,-0.97984,0.68547,-0.34492,0.1097,0.42974,-0.77599,-0.37057,-0.11037,-0.80112,-0.045653,-0.032675,-0.26429,0.086106,-0.36057,0.028823,-0.068987,-0.4897,-0.70187,-0.39035,0.054809,-0.70749,-0.68493,0.45377,-0.71894,-0.71375,-0.51665,1
0.2811,0.2911,0.35867,-0.096272,0.50066,0.08367,0.064622,0.77122,0.37911,-0.16007,-0.57668,-0.47904,-0.63011,-0.90325,-0.85361,0.39024,-0.2039,0.28325,-0.19821,-0.58451,-0.24553,-0.2705,0.37487,0.36093,-0.63775,-0.89422,-0.69661,-0.34759,-0.77687,-0.66158,-0.51624,-0.90566,-0.73103,-0.63352,1
0.17019,0.097099,0.5271,-0.096272,0.49145,0.06267,0.064622,0.51437,0.37911,-0.30817,-0.48047,-0.50736,-0.74475,-0.8568,-0.86834,0.2205,-0.34782,0.56334,-0.39903,-0.51704,-0.1328,-0.39417,0.14259,0.36452,-0.7837,-0.86171,-0.60436,-0.69065,-0.6423,-0.82777,-0.67894,-0.75538,-0.8299,-0.55899,1
-0.34586,-0.42819,0.30188,0.97688,0.50405,0.97689,-0.99765,-0.99258,-0.98779,0.58417,-0.38395,0.12809,0.26639,-0.80111,-0.35005,-0.33163,-0.42225,0.063022,-0.043965,-0.33578,0.20064,-0.28128,-0.12668,-0.16033,-0.5006,-0.75317,-0.26005,0.099527,-0.67553,-0.64385,0.26766,-0.63934,-0.67584,-0.51045,1
-0.23586,-0.55606,0.30362,1,0.60591,0.97689,-0.97449,-0.9601,-0.62974,0.57006,-0.38479,-0.005861,0.24442,-0.80163,-0.49196,-0.15253,-0.72943,0.18032,-0.094441,-0.28996,0.085848,-0.34203,-0.33928,-0.12375,-0.54788,-0.72084,-0.39063,-0.15629,-0.72046,-0.71326,-0.15362,-0.70779,-0.72059,-0.52291,1
-0.32595,-0.40232,0.32739,0.85677,0.97935,0.99779,-0.9822,-0.91754,-0.97984,0.71844,-0.42003,0.23389,0.48503,-0.82299,-0.22564,-0.32027,-0.4689,0.10057,0.025635,-0.37642,0.30395,-0.27229,-0.23493,-0.10089,-0.43158,-0.7802,-0.13172,0.25209,-0.77421,-0.30344,0.46613,-0.76027,-0.3822,-0.44358,1
-0.13741,-0.50611,-0.32596,0.86272,0.79971,0.76003,-0.97981,-0.96117,-0.57867,0.71739,-0.33404,0.05276,0.48326,-0.76873,-0.43201,-0.086908,-0.48521,-0.28942,-0.014165,-0.26518,0.008268,-0.39315,0.14921,-0.065305,-0.47159,-0.70254,-0.47172,0.20002,-0.7461,-0.22249,0.32763,-0.74653,-0.29458,-0.46783,1
-0.16761,-0.54022,0.22382,0.99245,0.9924,0.99939,-0.97981,-0.96209,-0.97984,0.75938,-0.3639,0.26854,0.55516,-0.78839,-0.18252,-0.008411,-0.68721,0.085344,0.011919,-0.27848,0.2966,-0.35924,-0.28506,-0.086464,-0.44553,-0.71244,-0.1412,0.30108,-0.76551,-0.52388,0.17059,-0.75653,-0.58642,-0.416,1
0.48784,0.014636,0.30783,0.97834,0.27951,0.97689,0.53858,0.50109,0.41534,-0.11281,-0.59797,-0.19305,-0.58907,-0.9123,-0.66105,0.44346,-0.37479,0.060392,0.10746,-0.63522,-0.067306,-0.40999,0.10314,0.53442,-0.34477,-0.91583,-0.54515,-0.73624,-0.85113,-0.64068,-0.60634,-0.90803,-0.70231,-0.5113,1
0.35706,0.062659,0.58897,0.97834,0.26175,0.97689,0.5422,0.51995,0.4258,-0.008224,-0.59065,-0.14672,-0.49059,-0.90924,-0.62237,0.20538,-0.26571,0.50078,-0.041271,-0.62873,0.13953,-0.35621,0.087906,0.66378,-0.49801,-0.9132,-0.33114,-0.24075,-0.72771,-0.41137,-0.31816,-0.78161,-0.4102,-0.50301,1
-0.32302,-0.51829,-0.093163,0.98837,0.9841,0.958,-0.97981,-0.99147,-0.32116,0.69002,-0.23229,0.17152,0.4373,-0.69517,-0.3003,-0.29946,-0.4762,-0.16295,0.007495,-0.17095,0.13074,-0.24766,0.076517,-0.075219,-0.45,-0.62764,-0.34107,0.21653,-0.74903,-0.6111,0.54794,-0.69619,-0.64774,-0.44027,1
-0.3108,-0.49147,0.15196,0.42148,0.97935,0.99084,-0.98999,-0.9426,-0.92848,0.62967,-0.34548,0.21654,0.33853,-0.77637,-0.24679,-0.19325,-0.3786,-0.055928,-0.033603,-0.28031,0.22617,-0.31253,0.037055,-0.089643,-0.4906,-0.71378,-0.2293,0.18068,-0.6951,-0.68799,0.53716,-0.66001,-0.75039,-0.49661,1
-0.3456,0.17786,0.68279,-0.047803,0.2309,0.99098,-0.94923,-0.26722,-0.94606,0.17546,-0.65773,0.27285,-0.29209,-0.93535,-0.17708,-0.24223,-0.030681,0.80204,-0.27916,-0.68605,0.5113,-0.36369,0.2972,-0.25462,-0.70102,-0.93507,0.15676,-0.32045,-0.86868,-0.15653,-0.35762,-0.86428,-0.35978,-0.63831,1
-0.28277,-0.50158,-0.38614,0.70573,0.93424,0.98868,-0.99489,-0.83071,-0.96156,0.38301,-0.3975,0.29546,-0.028615,-0.80947,-0.14822,-0.40358,-0.62417,-0.19267,-0.1921,-0.32165,0.24753,-0.22409,0.19677,-0.067613,-0.63273,-0.74342,-0.20307,0.050907,-0.84377,-0.42694,0.011443,-0.83965,-0.40516,-0.50542,1
-0.12137,-0.37039,-0.10754,0.97834,0.97935,0.99962,-0.7357,-0.99239,-0.62236,0.50108,-0.51042,0.056563,0.13981,-0.87223,-0.428,-0.000201,-0.41947,-0.089136,-0.14625,-0.46688,0.018527,-0.41116,0.11622,0.008151,-0.59398,-0.83477,-0.46133,0.56857,-0.86537,-0.47916,0.52032,-0.85569,-0.59056,-0.62816,1
-0.48209,-0.10733,0.28481,0.82277,0.9912,0.97689,-1,-0.976,-0.38239,0.5472,-0.38181,0.33142,0.20925,-0.79977,-0.10131,-0.52378,-0.13221,0.43106,0.027206,-0.40851,0.37461,-0.27179,-0.026137,-0.36684,-0.42997,-0.80044,-0.038044,-0.17723,-0.64061,0.063803,-0.019729,-0.71057,-0.10711,-0.34355,1
-0.38502,-0.46797,0.15111,0.97834,0.9919,0.97689,-0.95141,-0.976,-0.57531,0.54819,-0.31418,0.072187,0.21076,-0.75517,-0.4114,-0.39293,-0.48812,0.19426,-0.042466,-0.26052,0.093714,-0.15416,-0.09874,-0.20846,-0.49916,-0.69903,-0.38209,-0.15039,-0.71548,-0.73282,0.072998,-0.72746,-0.71555,-0.47608,1
-0.47297,-0.1848,0.31606,0.16254,0.99888,0.98515,-0.97981,-0.69409,-0.96479,1,-0.33713,0.22513,1,-0.77081,-0.23635,-0.53943,-0.44549,0.31419,0.27018,-0.35317,0.29166,-0.25705,-0.041802,-0.37517,-0.15394,-0.76493,-0.14753,0.42238,-0.73107,-0.046721,1,-0.69938,-0.082797,-0.22423,1
-0.27051,0.13582,0.78416,0.004128,0.57819,1,-0.77324,-0.40772,-0.654,0.23677,-0.49854,0.42656,-0.21858,-0.86621,0.02889,-0.22245,-0.083475,0.7851,-0.28427,-0.53292,0.6897,-0.34126,0.13899,-0.27624,-0.70481,-0.86975,0.43802,-0.26956,-0.84362,-0.11026,-0.19663,-0.83813,-0.24938,-0.49559,1
0.34718,0.15183,0.21022,0.18513,0.86142,-0.12182,-0.15039,0.50856,0.39559,-0.17455,-0.41883,-0.56803,-0.64225,-0.82229,-0.8973,0.4166,-0.35274,0.10999,-0.11324,-0.45194,-0.40962,-0.32302,0.21162,0.31622,-0.56489,-0.82629,-0.8091,-0.47358,-0.80221,-0.60063,-0.64093,-0.93262,-0.71429,-0.59301,1
-0.32661,-0.63769,0.38934,0.99982,0.99459,0.96354,-0.97981,-0.98444,-0.75843,0.74803,-0.23858,0.041047,0.53555,-0.70001,-0.44425,-0.26782,-0.75001,0.35388,0.043483,-0.13502,0.16665,-0.1376,-0.53792,-0.25952,-0.41317,-0.59688,-0.30003,-0.30114,-0.55035,-0.56737,-0.17322,-0.55588,-0.57751,-0.32514,1
-0.12759,-0.45719,-0.41224,0.96791,0.81475,0.96923,-0.97981,-0.99782,-0.1414,0.36363,-0.31287,0.11808,-0.054984,-0.75426,-0.36126,-0.094563,-0.5278,-0.56579,-0.23115,-0.26282,0.08004,-0.37789,0.30691,-0.031017,-0.66422,-0.70076,-0.3969,-0.021432,-0.81298,-0.06702,0.26161,-0.82617,-0.042186,-0.49867,1
-0.31824,-0.40012,-0.54555,0.22965,0.9461,0.99699,-0.95928,-0.976,-0.97984,0.45847,-0.19321,0.47142,0.077476,-0.66423,0.093339,-0.24797,-0.56391,-0.58566,-0.13151,-0.16903,0.43924,-0.25213,0.25864,-0.054739,-0.58111,-0.62602,0.051831,0.15107,-0.78317,-0.12403,0.44364,-0.78361,-0.21003,-0.29427,1
-0.13148,-0.23008,-0.38721,0.53418,0.95684,0.97689,-0.97981,-0.99491,-0.97984,0.62295,-0.29304,0.45292,0.32776,-0.74031,0.066515,-0.013535,-0.228,-0.27731,-0.072,-0.30217,0.39942,-0.34486,0.14706,-0.021042,-0.52714,-0.72965,-0.004019,0.28718,-0.73915,-0.059891,0.21531,-0.78331,0.036153,-0.41806,1
-0.22144,-0.2801,-0.27729,0.67896,0.84246,0.60941,-0.97981,-0.99302,-0.33452,0.67366,-0.071974,0.27431,0.41018,-0.55872,-0.17523,-0.1008,-0.34093,-0.35731,-0.034354,-0.077917,0.22056,-0.30146,0.11719,-0.084874,-0.49133,-0.5455,-0.23611,-0.071231,-0.5777,0.32841,-0.083125,-0.56718,0.26217,-0.24635,1
-0.36754,0.071189,0.521,0.97834,0.66997,0.99183,-0.97981,-0.44611,-0.28116,0.79392,-0.48616,0.32885,0.61559,-0.8598,-0.1047,-0.37302,-0.018302,0.24331,0.089832,-0.52347,0.47189,-0.35188,0.1171,-0.27171,-0.36399,-0.865,0.098762,-0.16549,-0.77936,-0.047554,0.027621,-0.77013,-0.021566,-0.44947,1
-0.63093,-0.030148,0.25208,0.22095,0.51495,0.79724,-0.97981,-0.99729,-0.48289,0.45326,-0.16946,0.002941,0.069962,-0.6447,-0.48317,-0.61363,0.14812,0.41339,0.12368,-0.20275,0.07045,-0.35299,0.10608,-0.49056,-0.32684,-0.65385,-0.40719,0.020141,-0.5696,-0.34799,0.15402,-0.71368,-0.37923,-0.22257,1
-0.30423,-0.37205,0.51206,0.6842,0.96208,0.97689,-0.59623,-0.48941,-0.7513,0.36565,-0.44069,0.1121,-0.052253,-0.83495,-0.36791,-0.26974,-0.46005,0.48555,-0.19288,-0.40476,0.28872,-0.27127,-0.35902,-0.20452,-0.63338,-0.79813,-0.15128,-0.045405,-0.74617,-0.38274,0.13061,-0.73679,-0.34555,-0.52305,1
-0.5654,-0.18762,0.3135,0.97834,0.97935,0.97689,-0.99518,-0.976,-0.99602,0.66412,-0.35123,0.18661,0.39449,-0.78016,-0.28258,-0.59119,-0.42344,0.47075,0.16093,-0.36646,0.25672,-0.24364,0.006452,-0.43584,-0.28474,-0.77372,-0.19166,-0.17417,-0.75052,-0.24344,-0.059976,-0.76435,-0.43956,-0.33199,1
-0.48323,-0.38935,0.17855,-0.14461,0.41508,0.97059,-0.97981,-0.976,-0.003238,0.28745,-0.46978,-0.19615,-0.15508,-0.85108,-0.66357,-0.57165,-0.38421,0.074152,-0.10744,-0.42473,-0.13394,-0.15715,-0.067354,-0.23307,-0.55968,-0.81031,-0.60535,-0.14455,-0.70362,-0.6676,-0.32487,-0.78494,-0.70834,-0.65827,1
-0.23923,-0.2879,-0.48169,0.9447,0.97935,0.97689,-0.97952,-0.99602,-0.49346,0.70487,-0.18701,0.40185,0.46215,-0.65918,-0.005765,-0.20998,-0.42488,-0.42446,-0.011584,-0.18837,0.36193,-0.29235,0.24025,-0.045497,-0.46904,-0.64211,-0.055211,0.2855,-0.86727,-0.11938,0.50677,-0.85543,-0.21516,-0.34486,1
-0.39308,-0.10854,0.35272,0.43209,0.96824,0.98872,-0.43431,-0.44151,0.01623,0.33612,-0.5069,0.13465,-0.091782,-0.87046,-0.34266,-0.5781,-0.24112,-0.045776,-0.15645,-0.53184,0.22842,-0.28,0.031685,-0.18821,-0.60277,-0.86921,-0.22656,0.13512,-0.90024,-0.27723,0.24964,-0.89844,-0.43289,-0.61131,1
-0.25434,-0.3353,0.34309,0.004794,0.75589,0.99699,-0.9648,-0.3093,-0.37219,0.48126,-0.49486,0.37389,0.11059,-0.86432,-0.044277,-0.1363,-0.51079,0.1265,-0.14327,-0.46513,0.43416,-0.32795,-0.13563,-0.13211,-0.59139,-0.83379,0.044617,-0.10767,-0.65696,-0.34751,0.051822,-0.65663,-0.39579,-0.47978,1
-0.39074,0.048026,0.53187,0.49969,0.35543,0.97689,-0.76348,-0.091967,-0.004918,0.2668,-0.66496,0.1228,-0.18126,-0.9379,-0.35599,-0.3774,-0.11098,0.66694,-0.19643,-0.70354,0.30809,-0.33963,0.12601,-0.22796,-0.6363,-0.94113,-0.12637,-0.092902,-0.84249,-0.13114,0.083651,-0.8518,-0.15078,-0.66165,1
-0.62952,-0.10395,0.31208,0.61531,0.96733,0.97689,-0.9958,-0.976,-0.99582,0.45157,-0.47786,0.032569,0.067533,-0.85541,-0.45304,-0.63564,-0.22788,0.46586,0.12135,-0.50392,0.12252,-0.23404,0.029061,-0.48829,-0.32943,-0.8549,-0.35029,-0.29883,-0.82151,-0.45831,-0.21886,-0.82198,-0.51411,-0.51172,1
0.17498,0.27877,-0.19203,-0.030715,0.5703,-0.38852,-0.99934,0.59495,0.067421,0.71123,-0.46913,-0.30361,0.47285,-0.85073,-0.74492,0.44278,-0.21977,0.081858,0.10896,-0.4843,-0.33717,-0.30225,0.27248,-0.12844,-0.34312,-0.8444,-0.76262,-0.053602,-0.78891,-0.30147,0.04827,-0.85058,-0.24812,-0.50391,1
-0.30734,0.052136,0.65222,0.72246,0.24614,0.97689,-0.97981,-0.9426,-0.13353,0.79213,-0.56658,0.21832,0.61242,-0.8988,-0.24463,-0.29996,-0.080647,0.79427,0.061986,-0.60454,0.45109,-0.33891,0.10996,-0.24599,-0.39377,-0.90305,0.068747,-0.18983,-0.83788,0.033481,-0.042746,-0.83973,-0.17779,-0.45604,1
-0.64002,-0.12667,0.043774,-0.30448,0.14073,0.98036,-0.37352,-0.59907,-0.68962,0.009079,-0.64169,0.11341,-0.47328,-0.9295,-0.36645,-0.64737,-0.32089,-0.11611,-0.054341,-0.65932,0.10082,-0.20426,0.12461,-0.21507,-0.51051,-0.92526,-0.37432,-0.14309,-0.82497,-0.73074,0.000921,-0.82009,-0.78299,-0.64113,1
-0.36639,0.15869,0.57954,-0.18411,0.20884,0.97689,-0.39182,-0.58579,-0.722,0.027981,-0.59681,0.22927,-0.45404,-0.91182,-0.2313,-0.38756,-0.045273,0.65355,-0.34526,-0.62867,0.41953,-0.36145,0.19367,-0.38596,-0.74824,-0.91318,0.023997,-0.39619,-0.86373,0.070538,-0.31553,-0.85562,-0.099725,-0.59173,1
-0.30074,0.30919,0.86776,-0.19055,0.19529,0.37334,0.19725,0.76046,0.54191,-0.45614,-0.81083,-0.55843,-0.83817,-0.97844,-0.89296,-0.37373,0.05179,0.83512,-0.65591,-0.78435,0.13672,-0.40511,0.6206,-0.38643,-0.91659,-0.96537,-0.33432,-0.68004,-0.93593,-0.83654,-0.62502,-0.93262,-0.82765,-0.75576,1
-0.29925,-0.42654,0.35188,0.39685,0.97935,0.98205,-0.97981,-0.67252,-0.58896,0.46072,-0.46404,0.10428,0.080721,-0.84796,-0.37655,-0.27856,-0.44381,0.095068,-0.13893,-0.40648,0.20201,-0.30497,-0.19206,-0.13572,-0.58761,-0.79919,-0.25842,-0.048662,-0.73432,-0.47217,0.14429,-0.73757,-0.56346,-0.56793,1
0.27449,0.11264,0.097265,0.25113,0.97935,0.70967,-0.39202,0.43176,0.15078,0.34595,-0.44731,-0.080181,-0.078708,-0.8387,-0.56318,0.3904,-0.30355,0.071339,0.010359,-0.48303,-0.06286,-0.31015,0.19905,0.11608,-0.44711,-0.84371,-0.54098,-0.20929,-0.84435,-0.54675,-0.56412,-0.90258,-0.54995,-0.52135,1
0.16196,0.53115,-0.1325,0.97834,0.97935,0.97689,-0.38823,-0.99215,0.071355,0.47221,-0.33697,0.12411,0.097383,-0.77069,-0.35452,0.10197,0.19993,-0.19683,-0.031137,-0.29551,0.080681,-0.059437,0.29149,-0.029196,-0.48821,-0.72486,-0.39621,0.07387,-0.66157,-0.4056,0.17138,-0.65389,-0.488,-0.43255,1
0.11694,0.48772,0.26562,0.97328,0.26254,0.97689,-0.043027,-0.976,0.064962,-0.18261,-0.57752,-0.14364,-0.64892,-0.90361,-0.61973,0.035667,0.14033,0.42391,-0.40684,-0.52078,-0.048539,-0.13717,0.38207,0.14681,-0.78863,-0.86363,-0.52743,-0.7432,-0.82847,-0.19201,-0.7426,-0.89388,-0.26478,-0.67134,1
-0.21767,-0.15498,-0.59274,0.3423,0.96592,0.895,-0.97981,-0.98119,-0.97984,0.56934,-0.31965,0.33385,0.24331,-0.75894,-0.098084,-0.077863,-0.24374,-0.66651,-0.0988,-0.34068,0.31924,-0.34497,0.21133,-0.003498,-0.55185,-0.75652,-0.11185,0.22571,-0.72263,0.14463,0.089175,-0.70338,0.10972,-0.43167,1
-0.43753,-0.26091,0.3092,0.45317,0.97935,0.96087,-0.9777,-0.99181,-0.97984,0.3816,-0.308,0.14773,-0.030548,-0.75087,-0.32778,-0.51516,-0.37704,0.045898,-0.097791,-0.31052,0.22088,-0.20477,-0.030385,-0.28703,-0.55093,-0.73559,-0.23572,-0.12608,-0.76291,-0.36602,-0.14271,-0.75035,-0.35825,-0.49054,1
-0.35295,-0.03263,0.55923,-0.033333,0.68373,0.97689,-0.85584,-0.097542,-0.71245,0.19396,-0.54736,0.44348,-0.27029,-0.89005,0.052961,-0.26035,-0.19185,0.57882,-0.26381,-0.58125,0.5869,-0.34096,0.098914,-0.25016,-0.68948,-0.89275,0.27222,-0.047455,-0.7501,0.11829,-0.088255,-0.75664,0.27964,-0.54805,1
0.37879,-0.12659,0.045983,0.96312,0.97935,0.96805,-0.23648,-0.98211,-0.29657,-0.055143,-0.54587,-0.37914,-0.53607,-0.88936,-0.79538,0.42509,-0.32671,0.047916,-0.028845,-0.56692,-0.34977,-0.50098,0.059456,0.19711,-0.48598,-0.88616,-0.77107,-0.85552,-0.94557,-0.8964,-0.85519,-0.95351,-0.90869,-0.67238,1
-0.41251,-0.34933,0.12302,0.78708,0.68055,0.98187,-0.97981,-0.2935,-0.97984,0.64391,-0.48146,0.23014,0.36152,-0.85732,-0.23023,-0.59832,-0.37454,-0.076293,0.029368,-0.44858,0.2304,-0.21065,-0.007615,-0.15488,-0.42775,-0.82436,-0.22413,0.2014,-0.80456,-0.81224,-0.44693,-0.79894,-0.85359,-0.54647,1
-0.070944,-0.76406,0.085037,0.78708,0.69529,0.97689,-0.97981,-0.28681,-0.97984,0.56357,-0.50248,0.23851,0.23439,-0.86823,-0.21996,0.02332,-0.91409,-0.11666,-0.10044,-0.28318,0.22819,-0.4324,-0.18617,-0.082005,-0.55334,-0.71589,-0.22683,-0.80527,-0.88088,-0.8399,-0.77772,-0.95659,-0.86421,-0.48419,1
